program_id;tercih_eden_sayisi
206710436;19
206710449;144
206710449;134
206710171;39
206710171;295
206710189;71
206710189;51
206710198;227
206710198;312
206710198;1
206710338;20
206710338;31
206710347;81
206710347;148
206710347;3
206710038;122
206710038;95
206710074;314
206710074;1173
206710440;27
206710440;37
206710442;94
206710442;281
206710442;1
206710456;2
206710456;90
206710444;21
206710444;50
206710446;91
206710446;306
206710214;48
206710214;209
206710011;102
206710011;80
206710047;225
206710047;353
206710047;3
206710268;31
206710268;31
206710452;193
206710452;247
206710452;2
206710223;29
206710223;224
206710056;278
206710056;147
206710056;2
206710083;980
206710083;1659
206710083;4
206710458;64
206710458;58
206710459;205
206710459;354
107910113;960
107910113;77
107930056;987
107930056;12
107910255;373
107910255;14
107910043;35
107910104;507
107910104;26
107910449;927
107910449;27
107910052;339
107910052;23
107910061;954
107910061;42
107930029;977
107930029;41
107910088;173
107910088;20
107910316;837
107910316;31
107990052;448
107990052;22
107910228;291
107910228;15
107910228;2
107910458;808
107910458;40
107990102;393
107990102;21
107910264;953
107910264;27
107910264;2
107910273;946
107910273;22
107910122;230
107910122;10
107910131;680
107910131;57
107990098;709
107990098;31
107990098;1
107910388;665
107910388;40
107910334;972
107910334;43
107910334;3
107910291;971
107910291;50
107910291;4
107910291;4
107910352;1295
107910352;66
107910025;1027
107910025;40
107910025;2
107990101;1560
107990101;162
107990101;5
107910343;605
107910343;16
107910325;819
107910325;52
107910307;654
107910307;36
107910467;791
107910467;48
107990055;639
107990055;32
107910361;827
107910361;40
107910422;1637
107910422;80
107930083;1362
107930083;28
107910379;855
107910379;20
107910476;1077
107910476;88
107910476;6
107910079;1634
107910079;50
107910079;1
107910097;2258
107910097;73
107910097;2
107910413;700
107910413;30
107910413;6
107910158;265
107910158;4
107910167;528
107910167;2
107910167;7
107910282;351
107910282;23
107910016;159
107910016;3
107910016;1
107910246;450
107910246;27
107910237;324
107910237;6
107910194;422
107910194;20
107990099;247
107990099;8
107990099;1
107910219;367
107910219;5
205490114;69
205410486;22
205410486;22
205410495;100
205410495;231
205410495;4
205410971;27
205410971;278
205410989;48
205410989;28
205410998;137
205410998;150
205410026;5
205410026;5
205410468;30
205410468;53
205410035;5
205410035;10
205410477;26
205410477;41
205410265;157
205410265;491
205410265;1
205410283;68
205410283;46
205410362;104
205410362;90
205410044;2
205410044;52
205410053;73
205410053;47
205410292;105
205410292;114
205410062;14
205410062;125
205410071;40
205410071;48
205410308;83
205410308;132
205411103;1
205411103;108
205411112;25
205411112;29
205411139;92
205411139;206
205410371;5
205410371;92
205410389;16
205410389;6
205410398;1
205410398;41
205490115;15
205490115;46
205411078;32
205411078;13
205411078;2
205411096;48
205411096;80
205410962;3
205410962;71
205410962;4
205410892;5
205410892;38
205410908;110
205410908;141
205410908;2
205410698;46
205410698;257
205410705;34
205410705;29
205410714;45
205410714;88
205410502;126
205410502;327
205410502;1
205410432;81
205410432;27
205410441;41
205410441;36
205410105;179
205410105;317
205410105;2
205410114;82
205410114;65
205410326;139
205410326;132
205410414;89
205410414;29
205410423;141
205410423;161
205410123;147
205410123;362
205410123;6
205410132;96
205410132;52
205410335;149
205410335;153
205410141;92
205410141;384
205410159;144
205410159;65
205410344;279
205410344;213
205410344;6
205410344;1
205410168;121
205410168;322
205410177;102
205410177;44
205410353;234
205410353;194
205410353;5
205410511;16
205410511;94
205410529;60
205410529;43
205410538;95
205410538;194
205410538;2
205490116;39
205490116;86
205490113;58
205490113;41
205490117;68
205490117;37
205411033;152
205411033;415
205411033;11
205411015;37
205411015;15
205411024;88
205411024;40
104310491;1835
104310491;84
104310491;18
104310022;577
104310022;5
104310516;705
104310516;14
104390117;691
104390117;4
104310604;1040
104390118;708
104390118;5
104310031;1139
104310031;10
104310031;1
104310049;1149
104310049;8
104310058;963
104310058;3
104310561;1075
104310561;9
104390116;886
104390116;38
104310067;442
104310067;13
104310067;1
104310579;845
104310579;5
104310597;1014
104310597;10
104310597;1
104330229;814
104330229;9
104330229;2
104310085;405
104310085;2
104310094;474
104310094;15
104310473;835
104310473;7
104310473;2
104310385;909
104310385;3
104310385;2
104330159;816
104330159;2
104310101;1047
104310101;6
104310101;3
104330105;1077
104330105;12
104330105;3
104310119;915
104310119;5
104310119;3
104330141;1194
104330141;12
104310507;439
104310128;504
104310137;363
104310146;873
104310146;1
104310261;856
104310261;1
104310446;917
104310446;16
104390120;2014
104390120;10
104390121;2245
104390121;18
104390121;1
104310631;1247
104310631;23
104390122;24
104310455;151
104310173;11
104310428;19
104310437;58
104310588;10
104310394;47
104310394;1
104390075;1024
104390075;1
104390077;643
104390077;6
104390119;1058
104390119;26
104390119;1
104310613;1526
104310613;9
104310613;1
104390076;1338
104390076;20
104310622;1735
104310622;5
104310622;1
104310164;2617
104310164;50
104310164;23
104310552;470
104310552;14
104310658;351
104390094;898
104310288;285
104310297;477
104310358;536
104310358;8
104310304;350
104310304;7
104310322;281
104310331;237
205510794;60
205510794;101
205510794;9
205510801;71
205510801;13
205590062;32
205590062;71
205590062;5
205510564;31
205510564;26
205510573;2
205510573;5
205510573;7
205510264;21
205510264;10
205510273;58
205510273;53
205510634;109
205510634;255
205510634;29
205510643;86
205510643;19
205510643;1
205510652;66
205510652;6
205590074;7
205590074;7
205590074;5
205510307;24
205510307;14
205510325;41
205510325;58
205510325;1
205510043;37
205510043;11
205510043;4
205510052;31
205510052;9
205510607;15
205510607;25
205590079;57
205590079;60
205590080;69
205590080;89
205590080;7
205590044;13
205590044;119
205590044;6
205590045;47
205590045;13
205590046;23
205590046;37
205590070;179
205590070;57
205590070;3
205590076;271
205590076;181
205590076;7
205590077;55
205590077;9
205590078;11
205590078;2
205590078;2
205510776;27
205510776;16
205510785;42
205510785;43
205590071;12
205590071;52
205590072;15
205590072;18
205590073;113
205590073;62
205590073;3
112110044;628
112110044;10
112110062;844
112110062;4
112110998;598
112110998;4
112110998;3
112110098;290
112110098;14
112110105;965
112110105;2
112110105;1
112111087;1410
112111087;11
112110114;925
112110114;15
112110123;918
112110123;8
112110132;871
112110132;4
112110132;2
112110141;760
112110141;8
112110141;5
112110777;3368
112110777;103
112110838;2047
112110838;22
112110838;1
112130375;1035
112130375;12
112110883;843
112110883;16
112110883;3
112110317;742
112110317;31
112190119;480
112190119;5
112190116;531
112190116;16
109410793;1833
109410793;48
109410793;7
109410669;1735
109410669;143
109410669;5
109490281;785
109490281;15
109410078;425
109410078;9
109410078;1
109410254;3
109410263;4
109410263;1
109490282;191
109490282;13
109490282;1
109410306;393
109410306;25
109410306;7
109490283;663
109490283;9
109410121;793
109410121;18
109410139;1068
109410139;24
109410139;1
109410139;1
109430046;1107
109430046;13
109410148;1148
109410148;29
109430055;1018
109430055;27
109430055;3
109490289;13
109410854;584
109410854;16
109410024;469
109410024;9
109410696;630
109410696;27
109410863;856
109410863;48
109410042;966
109410042;11
109410845;1074
109410845;13
109410845;2
109410721;927
109410721;44
109410051;1130
109410051;36
109410051;1
109410069;764
109410069;4
109410475;793
109410475;4
109410087;327
109410087;9
109410096;329
109410096;29
109410103;365
109410103;11
109410103;2
109410112;916
109410112;40
109490278;789
109490278;81
109410536;1028
109410536;14
109410518;623
109410518;17
109410157;1003
109410157;23
109410166;1005
109410166;16
109410166;3
109430064;456
109430064;5
109410509;777
109410509;18
109430143;730
109430143;5
109490230;822
109490230;33
109490231;814
109490231;56
109410184;816
109410184;28
109430161;1016
109430161;30
109410678;1634
109410678;26
109410818;2092
109410818;64
109410818;2
109410581;473
109410581;4
109410581;5
109490288;827
109490288;44
109490288;9
109410606;695
109410606;34
109410606;4
109490286;614
109490286;21
109410218;1525
109410218;146
109410218;3
109410633;998
109410633;48
109410633;1
109410193;1410
109410193;79
109410193;1
109410651;1066
109410651;56
109410809;711
109410809;26
109410484;189
109410484;10
109410209;1424
109410209;24
109430082;1600
109430082;39
109430082;2
109410572;769
109410572;63
109410572;1
109410554;1183
109410554;51
109410563;2031
109410563;103
109490180;1033
109490180;26
109410703;1007
109410703;22
109430231;1032
109430231;39
109430231;1
109410227;3368
109410227;152
109410227;3
109490285;1017
109490285;16
109490287;492
109490287;8
109490279;576
109490279;44
109410687;640
109410687;43
109490284;543
109490284;31
205710535;132
205710535;266
205710535;16
205710544;42
205710544;48
205750148;352
205750148;347
205750148;6
205710553;96
205710553;33
205750162;13
205750162;35
205710571;81
205710571;32
205710589;182
205710589;236
205710589;6
205750149;18
205750149;95
205710923;116
205710923;65
205710923;3
205710941;335
205710941;324
205710941;4
205710332;54
205710332;52
205710359;43
205710359;51
205710517;80
205710517;41
205710526;4
205710526;123
205710598;61
205710598;17
205710605;40
205710605;103
205750160;69
205750160;31
205750161;43
205750161;74
205750157;40
205750157;26
205750158;122
205750158;232
205710835;3
205710835;44
205710614;211
205710614;81
205710614;2
205710623;412
205710623;645
205710623;1
205710632;140
205710632;118
205710632;4
205710641;286
205710641;320
205710641;2
205710738;99
205710738;56
205710747;49
205710747;73
205710747;1
205710711;147
205710711;57
205710729;56
205710729;53
205710729;1
205710677;37
205710677;44
205710677;5
205710686;12
205710686;29
109610128;435
109610128;62
109610128;1
109610191;159
109610191;11
109610164;653
109610164;134
109610164;5
109610221;36
109610221;8
109610013;721
109610013;117
109610049;204
109610049;55
109610173;293
109610173;121
109610220;111
109610220;7
109610022;322
109610022;75
109610058;132
109610058;17
109610146;291
109610146;93
109610155;114
109610155;7
109610119;269
109610119;86
109610119;2
109610216;11
109610216;9
109610137;489
109610137;93
109610207;102
109610207;24
109610182;544
109610182;91
109610182;2
109610219;122
109610219;14
109610076;569
109610076;119
109610076;7
109610085;166
109610085;18
109610217;680
109610217;69
109610217;4
109610222;160
109610222;16
109610218;546
109610218;68
109610223;142
109610223;16
109610225;639
109610225;87
109610224;161
109610224;10
205810022;79
205810022;36
205810279;155
205810279;256
205810279;12
205810207;119
205810207;41
205850507;349
205850507;281
205850507;10
205810058;74
205810058;434
205810058;2
205810067;102
205810067;47
205850509;52
205850509;38
205810173;103
205810173;270
205810173;1
205810182;120
205810182;56
205850534;278
205850534;137
205850534;6
205810085;181
205810085;115
205810313;286
205810313;621
205810313;12
205810101;50
205810101;43
205810234;63
205810234;116
205810128;86
205810128;34
205810288;21
205810288;94
205850543;33
205850543;56
205850544;24
205850544;60
205810331;30
205810331;17
205810349;178
205810349;187
205810155;583
205810155;662
205810155;9
205810164;151
205810164;77
109810532;1920
109810532;41
109810532;6
109810153;383
109810162;742
109810162;11
109810426;1165
109810426;1
109810426;1
109890125;1000
109810259;1388
109810259;11
109810259;6
109810011;945
109810011;5
109810029;883
109810029;2
109810038;770
109810038;4
109810444;434
109810444;1
109810047;951
109810047;1
109810047;3
109830121;1009
109810223;1316
109810223;2
109810223;1
109890118;1023
109890118;12
109890118;4
109810056;526
109810056;2
109810214;880
109810214;14
109810214;1
109890132;1191
109890132;14
109890132;1
109810232;830
109810232;1
109810295;820
109810295;18
109810065;1035
109810065;2
109810065;7
109830112;1107
109830112;18
109830112;4
109810074;852
109810074;2
109810074;9
109830051;1048
109830051;5
109810083;767
109810092;527
109810092;18
109810108;1193
109810108;17
109830078;742
109830078;22
109830078;2
109810117;911
109830087;835
109830087;9
109810541;973
109810541;11
109810417;1171
109810417;18
109810417;1
109830351;1160
109830351;2
109810383;1007
109810383;12
109810383;5
109830272;951
109830272;8
109810392;941
109810392;5
109830281;1094
109830281;3
109830281;2
109890136;978
109890136;36
109890136;1
109890137;1111
109890137;39
109890137;1
109810453;2218
109810453;5
109830315;1646
109830315;13
109830315;10
109810568;1231
109810568;10
109810568;1
109890126;580
109890126;1
109810498;18
109810338;54
109810171;32
109810126;1225
109810126;22
109810126;3
109810135;50
109810144;1629
109810144;13
109810435;991
109810435;44
109830306;584
109830306;12
109810559;916
109810559;4
109890110;686
109890110;2
109890110;1
109890111;569
109890111;7
109890112;825
109890112;5
109890112;6
109890113;911
109890113;1
109890113;4
109890114;606
109890114;15
109810577;2111
109810577;46
109810577;6
109890135;1320
109890135;6
109890139;966
109890139;6
109890138;389
109890140;465
109890140;25
109810374;303
109810374;1
109810347;546
109810356;399
109810356;3
109810356;1
109810365;577
109810365;9
109810365;1
206552472;18
206552472;40
206552474;76
206552474;604
206552491;75
206552491;97
206552491;3
206552492;8
206552492;53
206511092;26
206511092;75
206511117;86
206511117;539
206511117;1
206552500;55
206552500;68
206552501;56
206552501;210
206510994;42
206510994;122
206511011;135
206511011;491
206552498;55
206552498;84
206552499;33
206552499;263
206552526;58
206552526;118
206552527;101
206552527;690
206552527;2
206510252;18
206510252;469
206510261;59
206510261;81
206510049;24
206510049;287
206510049;3
206510288;4
206510288;210
206510279;75
206510279;111
206510067;77
206510067;397
206510067;2
206510904;50
206510904;16
206510922;27
206510922;153
206511295;56
206511295;60
206511311;16
206511311;155
206510861;76
206510861;103
206510888;10
206510888;148
206552460;44
206552460;28
206552461;61
206552461;87
206511444;103
206511444;48
206511444;2
206511462;238
206511462;453
206511462;8
206511277;97
206511277;117
206552486;383
206552486;502
206511329;21
206511329;4
206552502;48
206552502;51
206552495;210
206552495;155
206552496;36
206552496;142
206511198;75
206511198;94
206552490;82
206552490;393
206552493;26
206552493;12
206552494;46
206552494;55
206510367;58
206510367;40
206510094;80
206510094;430
206510094;1
206510207;71
206510207;64
206510216;154
206510216;432
206510216;2
206511514;67
206511514;78
206511514;2
206511532;170
206511532;370
206511347;19
