program_id;sehir_adi;yerlesen_sayisi
100290059;Aydın;1
100290059;Eskişehir;1
100290059;Iğdır;1
100290059;Osmaniye;4
100290059;Kahramanmaraş;2
100290059;Hatay;3
100290059;Tekirdağ;1
100290059;Mersin;2
100290059;Kırşehir;1
100290059;Trabzon;1
100290059;Hakkari;2
100410969;Samsun;2
100410969;Kayseri;1
100410969;Hatay;1
100410969;Tekirdağ;1
100410969;Mersin;1
100410969;Bilecik;2
100410969;Isparta;2
100410969;Gaziantep;1
100410969;Diyarbakır;1
100410969;Bursa;3
100410969;Erzincan;1
100410969;Antalya;2
100410969;Kütahya;1
100410969;İzmir;6
100410969;Van;1
100410969;Afyonkarahisar;1
100410969;Ankara;5
100410969;Denizli;2
100410969;Batman;1
100410969;Sakarya;1
100410969;Artvin;1
100410969;Giresun;1
100410969;Aydın;1
100410969;İstanbul;5
100410969;Manisa;3
100410969;Eskişehir;2
100410969;Konya;1
100410969;Kocaeli;2
100410793;Ankara;3
100410793;İstanbul;6
100410793;Antalya;2
100410793;Diyarbakır;1
100410793;Afyonkarahisar;1
100410793;Kütahya;1
100410793;Muğla;1
100410793;Bartın;1
100410793;Sakarya;1
100410793;Nevşehir;1
100410793;Manisa;1
100410793;Kocaeli;1
100410793;Mersin;2
100410793;Gaziantep;1
100410793;Tekirdağ;1
100410793;Samsun;1
100410793;Bursa;5
100410793;İzmir;9
100410793;Balıkesir;2
100490199;İzmir;3
100490199;Ardahan;1
100490199;Gaziantep;2
100490199;Antalya;2
100490199;Adana;2
100490199;Manisa;1
100490199;Ankara;3
100490199;İstanbul;2
100490199;Kocaeli;2
100490199;Nevşehir;1
100490199;Konya;2
100490199;Afyonkarahisar;4
100490199;Çorum;1
100490202;Aydın;2
100490202;Denizli;1
100490202;Kocaeli;2
100490202;Bursa;7
100490202;Kayseri;1
100490202;Eskişehir;2
100490202;Ankara;2
100490202;Antalya;1
100490202;Yalova;1
100490202;Hatay;1
100490202;Isparta;1
100490202;Şanlıurfa;1
100490202;Tekirdağ;1
100490202;Konya;1
100490202;Manisa;4
100490202;İzmir;3
100490202;Rize;1
100490202;Afyonkarahisar;1
100490202;İstanbul;7
100490202;Van;1
100490203;Denizli;1
100490203;Uşak;2
100490203;Antalya;3
100490203;Manisa;1
100490203;İstanbul;1
100490203;Çorum;1
100490203;Hatay;1
100490203;İzmir;2
100490203;Afyonkarahisar;2
100490203;Kayseri;1
100490203;Kocaeli;1
100410687;Balıkesir;3
100410687;Konya;11
100410687;Ankara;1
100410687;Batman;1
100410687;Afyonkarahisar;5
100410687;Manisa;1
100410687;Bursa;1
100410687;Şanlıurfa;1
100410687;Aydın;2
100410687;Karaman;1
100410687;Antalya;1
100410687;Denizli;1
100410687;İstanbul;1
100410687;Mersin;1
100410678;İzmir;1
100410678;Afyonkarahisar;8
100410678;Balıkesir;2
100410678;Kahramanmaraş;2
100410678;Eskişehir;1
100410678;Aydın;1
100410678;Diyarbakır;1
100410678;Ankara;6
100410678;Sivas;1
100410678;Çorum;1
100410678;Karaman;1
100410678;Mersin;1
100410678;Malatya;1
100410678;Kütahya;2
100410678;Adıyaman;1
100410678;Uşak;1
100410678;Batman;1
100410678;Manisa;1
100410678;Kayseri;1
100410678;Aksaray;1
100410678;Niğde;1
100410678;Gaziantep;1
100410678;Konya;8
100410678;Denizli;1
100410678;Antalya;3
100410678;Muğla;3
100410015;Denizli;2
100410015;Antalya;3
100410015;Kütahya;2
100410015;Osmaniye;2
100410015;Balıkesir;1
100410015;Adıyaman;1
100410015;Afyonkarahisar;16
100410015;Yozgat;1
100410015;Mardin;1
100410015;Karaman;2
100410015;Kahramanmaraş;1
100410015;Muğla;2
100410015;Niğde;1
100410015;Konya;5
100410015;Mersin;1
100410015;Adana;1
100410015;Malatya;1
100410015;Kars;1
100410015;Tekirdağ;1
100410015;Bursa;1
100410015;Uşak;1
100410015;Eskişehir;3
100410015;Manisa;3
100410015;Isparta;3
100410015;Ankara;1
100410015;Burdur;1
100410015;Şanlıurfa;2
100410015;İzmir;2
100410024;Aydın;1
100410024;Balıkesir;2
100410024;Batman;1
100410024;Antalya;3
100410024;Kütahya;2
100410024;Adana;2
100410024;Manisa;7
100410024;Osmaniye;1
100410024;Konya;5
100410024;Sakarya;1
100410024;Kırıkkale;1
100410024;Eskişehir;2
100410024;Van;2
100410024;Bursa;4
100410024;Ankara;4
100410024;İzmir;1
100410024;Afyonkarahisar;18
100410024;Uşak;1
100410024;Kocaeli;1
100410024;Ağrı;1
100410024;İstanbul;2
100410033;Aydın;4
100410033;Eskişehir;2
100410033;Osmaniye;1
100410033;Kocaeli;1
100410033;İstanbul;4
100410033;Bursa;2
100410033;Zonguldak;1
100410033;Sakarya;1
100410033;Yozgat;1
100410033;Antalya;1
100410033;Manisa;1
100410033;Tekirdağ;1
100410033;İzmir;5
100410033;Karaman;1
100410033;Afyonkarahisar;18
100410033;Edirne;1
100410033;Şanlıurfa;1
100410033;Denizli;4
100410033;Kütahya;2
100410033;Gaziantep;1
100410033;Kayseri;1
100410033;Konya;5
100410033;Kastamonu;1
100410033;Ankara;2
100410042;Gaziantep;1
100410042;Mardin;2
100410042;Aksaray;2
100410042;Sivas;1
100410042;Aydın;2
100410042;Denizli;3
100410042;Çanakkale;2
100410042;Mersin;2
100410042;Antalya;5
100410042;Kütahya;2
100410042;Afyonkarahisar;14
100410042;Ankara;1
100410042;Bursa;5
100410042;Manisa;3
100410042;İzmir;4
100410042;Eskişehir;1
100410042;Çorum;1
100410042;İstanbul;2
100410042;Balıkesir;2
100410042;Uşak;1
100410042;Konya;6
100410069;Afyonkarahisar;15
100410069;Mersin;1
100410069;Kocaeli;1
100410069;Kayseri;1
100410069;Ankara;6
100410069;Isparta;1
100410069;Balıkesir;3
100410069;Eskişehir;2
100410069;Antalya;2
100410069;Mardin;2
100410069;Kütahya;3
100410069;Sakarya;1
100410069;Manisa;2
100410069;İzmir;2
100410069;Amasya;2
100410069;Adıyaman;1
100410069;Samsun;1
100410069;Hatay;2
100410069;Konya;2
100410069;Bartın;1
100410069;İstanbul;2
100410069;Bursa;3
100410069;Burdur;2
100410069;Adana;1
100410069;Kırşehir;1
100410069;Şanlıurfa;2
100430267;Adana;1
100430267;Hatay;1
100430267;Kırıkkale;1
100430267;İzmir;1
100430267;Denizli;1
100430267;Ağrı;1
100430267;Kütahya;2
100430267;Şanlıurfa;1
100430267;Bursa;3
100430267;Çorum;1
100430267;Eskişehir;1
100430267;Afyonkarahisar;10
100430267;Aksaray;1
100430267;Yozgat;1
100430267;Nevşehir;1
100430267;Mersin;3
100430267;Iğdır;1
100430267;İstanbul;2
100430267;Konya;4
100430267;Ankara;3
100430267;Malatya;1
100430267;Manisa;2
100430267;Uşak;1
100430267;Gaziantep;2
100430267;Muğla;3
100430267;Aydın;1
100430267;Antalya;2
100410078;Kütahya;1
100410078;Manisa;1
100410078;Eskişehir;2
100410078;Denizli;2
100410078;Tokat;1
100410078;İzmir;3
100410078;Konya;2
100410078;Aydın;4
100410078;Ankara;5
100410078;Afyonkarahisar;18
100410078;Uşak;1
100410078;Kayseri;1
100410078;Isparta;1
100410078;Antalya;2
100410078;Bilecik;1
100410078;İstanbul;2
100410078;Kahramanmaraş;1
100410078;Iğdır;1
100410078;Ordu;1
100410078;Kocaeli;1
100410078;Bursa;1
100430319;Konya;2
100430319;Gaziantep;1
100430319;Eskişehir;1
100430319;Aydın;1
100430319;Karaman;1
100430319;Zonguldak;1
100430319;Tekirdağ;1
100430319;Bursa;4
100430319;Isparta;1
100430319;Afyonkarahisar;15
100430319;İzmir;1
100430319;Kahramanmaraş;1
100430319;Mersin;1
100430319;Burdur;1
100430319;Hatay;1
100430319;Manisa;2
100430319;Şanlıurfa;2
100430319;Denizli;3
100430319;Balıkesir;1
100410924;Adana;1
100410924;Nevşehir;1
100410924;Tekirdağ;1
100410924;Gaziantep;1
100410924;Muş;1
100410924;Isparta;2
100410924;Uşak;1
100410924;Hatay;1
100410924;İzmir;2
100410924;Balıkesir;1
100410924;Aydın;2
100410924;Diyarbakır;1
100410924;Afyonkarahisar;12
100410924;İstanbul;1
100410924;Mersin;1
100410924;Samsun;1
100410924;Bursa;1
100410924;Ordu;1
100410924;Antalya;2
100410924;Çorum;1
100410924;Ankara;5
100410924;Muğla;1
100410103;Muğla;1
100410103;İzmir;3
100410103;Manisa;3
100410103;Eskişehir;1
100410103;Hatay;2
100410103;İstanbul;1
100410103;Afyonkarahisar;3
100410103;Ordu;1
100410103;Bursa;3
100410103;Konya;1
100410103;Mersin;1
100410103;Samsun;1
100410112;Kocaeli;1
100410112;Konya;5
100410112;Hatay;2
100410112;Aydın;1
100410112;Mersin;2
100410112;İzmir;2
100410112;Bursa;1
100410112;Kırşehir;1
100410112;İstanbul;2
100410112;Kütahya;1
100410112;Denizli;3
100410112;Osmaniye;1
100410112;Kahramanmaraş;1
100410112;Ankara;2
100410112;Eskişehir;4
100410112;Antalya;10
100410112;Afyonkarahisar;10
100410112;Muğla;2
100410112;Adana;1
100410809;İstanbul;4
100410809;Erzincan;1
100410809;Şanlıurfa;1
100410809;Ankara;4
100410809;Van;1
100410809;İzmir;5
100410809;Zonguldak;2
100410809;Aydın;3
100410809;Denizli;1
100410809;Kastamonu;1
100410809;Düzce;1
100410809;Gaziantep;1
100410809;Samsun;1
100410809;Bursa;6
100410809;Balıkesir;1
100410809;Adana;1
100410809;Hatay;4
100410809;Antalya;3
100410809;Bilecik;1
100410809;Kocaeli;3
100410809;Kayseri;3
100410809;Mersin;2
100410809;Tokat;2
100410809;Kütahya;1
100410809;Çanakkale;1
100410809;Afyonkarahisar;4
100410809;Eskişehir;4
100490197;Giresun;1
100490197;Sivas;2
100490197;Isparta;2
100490197;Bolu;1
100490197;Gaziantep;1
100490197;Ordu;1
100490197;Malatya;1
100490197;Ankara;4
100490197;Aydın;1
100490197;Afyonkarahisar;8
100490197;Tekirdağ;1
100490197;Konya;3
100490197;Kütahya;1
100490197;Balıkesir;1
100490197;Yozgat;1
100490197;İzmir;3
100490197;Denizli;1
100490197;Mersin;1
100490197;Samsun;1
100490197;Diyarbakır;1
100490197;Muş;1
100490197;Bitlis;1
100490197;Bursa;3
100490197;Adana;2
100490197;Burdur;1
100490197;Kahramanmaraş;2
100490197;Çankırı;1
100490197;Niğde;1
100490197;Antalya;6
100490197;Muğla;3
100490197;İstanbul;1
100490197;Kırıkkale;1
100490197;Manisa;3
100410121;Adana;1
100410121;Trabzon;1
100410121;Rize;1
100410121;İstanbul;3
100410121;Amasya;1
100410121;Kayseri;1
100410121;Adıyaman;1
100410121;Sivas;1
100410121;Çorum;1
100410121;Bursa;4
100410121;Eskişehir;2
100410121;Manisa;1
100410121;Balıkesir;1
100410121;Çankırı;1
100410121;Aydın;1
100410121;Denizli;1
100410121;Muğla;1
100410121;Diyarbakır;1
100410121;Ankara;8
100410121;Afyonkarahisar;13
100410121;Bilecik;1
100410121;İzmir;7
100410121;Kars;1
100410121;Hatay;2
100410121;Konya;4
100410121;Gaziantep;1
100410121;Malatya;1
100430055;Manisa;1
100430055;İstanbul;1
100430055;Bursa;5
100430055;Balıkesir;2
100430055;Afyonkarahisar;19
100430055;Antalya;4
100430055;Gaziantep;1
100430055;Kocaeli;3
100430055;Aydın;1
100430055;Isparta;1
100430055;Kırıkkale;1
100430055;İzmir;7
100430055;Muğla;3
100430055;Konya;2
100430055;Ankara;5
100430055;Kütahya;3
100430055;Hatay;2
100430055;Uşak;1
100410139;Aydın;1
100410139;Osmaniye;1
100410139;Kahramanmaraş;1
100410139;Gaziantep;1
100410139;Kocaeli;3
100410139;Yozgat;1
100410139;Ordu;1
100410139;Muğla;1
100410139;Eskişehir;4
100410139;Manisa;4
100410139;Afyonkarahisar;23
100410139;Hatay;2
100410139;Balıkesir;1
100410139;Mersin;3
100410139;Antalya;4
100410139;Şırnak;1
100410139;Şanlıurfa;1
100410139;Nevşehir;1
100410139;Denizli;1
100410139;İstanbul;4
100410139;Samsun;2
100410139;Karaman;1
100410139;Bursa;5
100410139;İzmir;4
100410139;Kütahya;3
100410139;Konya;3
100410139;Ankara;5
100430064;Denizli;2
100430064;Uşak;2
100430064;Balıkesir;2
100430064;İzmir;1
100430064;Burdur;1
100430064;Şanlıurfa;1
100430064;Kahramanmaraş;1
100430064;Bursa;2
100430064;Hatay;2
100430064;Sakarya;1
100430064;Kırıkkale;1
100430064;Yozgat;1
100430064;Tokat;1
100430064;İstanbul;7
100430064;Manisa;2
100430064;Eskişehir;1
100430064;Aydın;1
100430064;Mersin;1
100430064;Afyonkarahisar;24
100430064;Yalova;1
100430064;Adana;2
100430064;Konya;1
100430064;Antalya;5
100430064;Muğla;1
100430064;Ankara;7
100430064;Kütahya;1
100410148;Karaman;1
100410148;Uşak;1
100410148;Kütahya;1
100410148;Amasya;1
100410148;Mersin;1
100410148;Aydın;1
100410148;Denizli;2
100410148;Balıkesir;1
100410148;Bilecik;2
100410148;Muğla;2
100410148;Osmaniye;1
100410148;İzmir;1
100410148;Antalya;1
100410148;Adana;3
100410148;Ankara;12
100410148;Afyonkarahisar;18
100410148;Van;1
100410148;Eskişehir;5
100410148;İstanbul;1
100410148;Ardahan;1
100410148;Konya;6
100410148;Bursa;5
100410148;Kayseri;1
100410148;Şanlıurfa;1
100410148;Kahramanmaraş;1
100410148;Hatay;1
100430073;Samsun;1
100430073;Konya;5
100430073;Burdur;3
100430073;Ankara;2
100430073;Karaman;2
100430073;Afyonkarahisar;11
100430073;Isparta;1
100430073;Aydın;3
100430073;Muğla;2
100430073;Eskişehir;1
100430073;İzmir;3
100430073;Denizli;4
100430073;Antalya;10
100430073;Bitlis;1
100430073;Kütahya;2
100430073;Ardahan;1
100430073;Gaziantep;1
100430073;Manisa;4
100430073;Niğde;1
100430073;Balıkesir;3
100430073;Mersin;1
100430073;İstanbul;2
100430073;Adana;2
100430073;Bilecik;1
100430073;Rize;1
100430073;Bursa;3
100430073;Kocaeli;1
100410784;Samsun;1
100410784;Kocaeli;2
100410784;Elazığ;2
100410784;Balıkesir;1
100410784;Antalya;4
100410784;Bitlis;1
100410784;Konya;1
100410784;Ankara;5
100410784;Diyarbakır;1
100410784;Tokat;2
100410784;Sakarya;2
100410784;Aydın;5
100410784;Sivas;1
100410784;Mardin;1
100410784;Çorum;1
100410784;Hatay;1
100410784;Denizli;2
100410784;İzmir;5
100410784;Kayseri;2
100410784;Adana;2
100410784;İstanbul;2
100410784;Gaziantep;1
100410784;Bursa;7
100410784;Malatya;2
100410784;Ağrı;1
100410784;Burdur;1
100410784;Afyonkarahisar;4
100410784;Eskişehir;2
100430531;Tokat;2
100430531;Antalya;7
100430531;Konya;5
100430531;Afyonkarahisar;5
100430531;İstanbul;4
100430531;Nevşehir;2
100430531;Hatay;1
100430531;Manisa;1
100430531;Kayseri;1
100430531;İzmir;7
100430531;Erzurum;1
100430531;Eskişehir;1
100430531;Gaziantep;1
100430531;Ardahan;1
100430531;Ankara;6
100430531;Denizli;2
100430531;Muğla;1
100430531;Karaman;1
100430531;Sivas;1
100430531;Aydın;1
100430531;Çankırı;1
100430531;Niğde;2
100430531;Bursa;5
100430531;Samsun;1
100430531;Sakarya;1
100430531;Kahramanmaraş;1
100410157;İstanbul;5
100410157;Yozgat;1
100410157;Bilecik;1
100410157;Hatay;1
100410157;Şırnak;1
100410157;Ankara;3
100410157;Gaziantep;1
100410157;Antalya;4
100410157;Konya;5
100410157;Manisa;2
100410157;Kastamonu;1
100410157;İzmir;3
100410157;Bursa;1
100410157;Denizli;2
100410157;Sakarya;1
100410157;Kırıkkale;1
100410157;Afyonkarahisar;15
100410157;Kütahya;3
100410157;Balıkesir;4
100410157;Şanlıurfa;1
100410157;Aksaray;1
100410157;Samsun;1
100410157;Kocaeli;1
100410157;Mersin;2
100410157;Eskişehir;1
100410836;Eskişehir;4
100410836;Mardin;1
100410836;Denizli;6
100410836;Çanakkale;1
100410836;Gümüşhane;1
100410836;Kahramanmaraş;2
100410836;Bursa;12
100410836;Kütahya;5
100410836;Aksaray;2
100410836;Yozgat;1
100410836;İzmir;4
100410836;Adana;4
100410836;Niğde;1
100410836;Burdur;2
100410836;Muğla;2
100410836;Manisa;8
100410836;Uşak;3
100410836;Aydın;5
100410836;İstanbul;4
100410836;Van;1
100410836;Sivas;2
100410836;Elazığ;2
100410836;Yalova;1
100410836;Isparta;4
100410836;Kars;1
100410836;Konya;7
100410836;Kocaeli;3
100410836;Nevşehir;1
100410836;Ankara;13
100410836;Tekirdağ;2
100410836;Sakarya;3
100410836;Tokat;2
100410836;Balıkesir;3
100410836;Gaziantep;1
100410836;Kayseri;1
100410836;Bartın;1
100410836;Bolu;3
100410836;Antalya;10
100410836;Kastamonu;1
100410836;Zonguldak;1
100410836;Kırıkkale;1
100410836;Adıyaman;1
100410836;Samsun;1
100410836;Afyonkarahisar;10
100410166;Aydın;3
100410166;Hatay;1
100410166;Bursa;6
100410166;Manisa;1
100410166;Burdur;1
100410166;Eskişehir;6
100410166;İzmir;3
100410166;Ankara;4
100410166;İstanbul;2
100410166;Muğla;2
100410166;Sakarya;1
100410166;Balıkesir;2
100410166;Kocaeli;3
100410166;Denizli;2
100410166;Afyonkarahisar;15
100410166;Bilecik;2
100410166;Antalya;4
100410166;Mersin;1
100410166;Konya;3
100410175;Bursa;5
100410175;Bilecik;1
100410175;Balıkesir;2
100410175;İstanbul;4
100410175;Hatay;1
100410175;Ankara;2
100410175;Mersin;1
100410175;İzmir;6
100410175;Batman;1
100410175;Afyonkarahisar;20
100410175;Sinop;1
100410175;Eskişehir;4
100410175;Konya;1
100410175;Uşak;1
100410175;Antalya;5
100410175;Şanlıurfa;3
100410175;Manisa;2
100410175;Gaziantep;1
100410175;Aydın;1
100410184;Nevşehir;2
100410184;Samsun;1
100410184;Denizli;1
100410184;Diyarbakır;1
100410184;Hatay;1
100410184;Karaman;1
100410184;Mersin;1
100410184;Ordu;1
100410184;Ağrı;1
100410184;Afyonkarahisar;6
100410184;Kütahya;1
100410184;Burdur;1
100410184;Konya;2
100410184;Manisa;1
100410184;Antalya;1
100410184;Eskişehir;2
100410184;Sivas;1
100410184;Gaziantep;4
100410184;İzmir;2
100410184;Ankara;7
100410184;Muğla;1
100410184;Isparta;1
100410184;Bursa;3
100410184;Adana;1
100410184;İstanbul;11
100410184;Elazığ;1
100410184;Kahramanmaraş;1
100410184;Kocaeli;1
100410184;Tekirdağ;1
100410184;Balıkesir;3
100410193;Çorum;1
100410193;Nevşehir;2
100410193;Eskişehir;5
100410193;Mersin;1
100410193;Muğla;1
100410193;Gaziantep;2
100410193;İzmir;4
100410193;Balıkesir;2
100410193;Aydın;1
100410193;Manisa;3
100410193;Afyonkarahisar;29
100410193;Denizli;2
100410193;Kayseri;1
100410193;Isparta;2
100410193;Ankara;16
100410193;Konya;2
100410193;Uşak;2
100410193;İstanbul;4
100410193;Antalya;5
100410193;Karaman;1
100410193;Adana;1
100410193;Bursa;6
100430107;Antalya;2
100430107;İstanbul;2
100430107;Mersin;2
100430107;Sakarya;1
100430107;Denizli;1
100430107;Isparta;1
100430107;Muğla;2
100430107;Manisa;1
100430107;Kırşehir;1
100430107;Afyonkarahisar;15
100430107;Aydın;1
100430107;Ankara;2
100430107;Konya;2
100430107;Ordu;1
100430107;İzmir;4
100430107;Eskişehir;3
100410978;Van;1
100410978;Antalya;2
100410978;Mersin;1
100410978;Tekirdağ;1
100410978;Kırşehir;1
100410978;Muğla;1
100410978;Gaziantep;1
100410978;Denizli;1
100410978;Kayseri;1
100410978;Eskişehir;2
100410978;Afyonkarahisar;26
100410978;Balıkesir;1
100410978;Erzurum;1
100410978;Giresun;1
100410978;Ankara;8
100410978;Kütahya;1
100410978;İzmir;5
100410978;Manisa;1
100410978;Ordu;1
100410978;Konya;1
100410978;Hatay;1
100410978;İstanbul;2
100410978;Isparta;1
100430655;Artvin;1
100430655;Manisa;1
100430655;Tekirdağ;1
100430655;Ankara;5
100430655;Kırıkkale;1
100430655;İzmir;3
100430655;Afyonkarahisar;18
100430655;Kütahya;2
100430655;Eskişehir;1
100430655;Denizli;3
100430655;Konya;3
100430655;Bursa;1
100430655;Balıkesir;1
100490204;Bursa;6
100490204;İstanbul;3
100490204;Eskişehir;4
100490204;Manisa;3
100490204;İzmir;8
100490204;Diyarbakır;1
100490204;Antalya;4
100490204;Afyonkarahisar;24
100490204;Bilecik;1
100490204;Aydın;1
100490204;Zonguldak;1
100490204;Sakarya;2
100490204;Gaziantep;2
100490204;Adana;2
100490204;Kocaeli;1
100490204;Ankara;4
100490204;Denizli;1
100490204;Konya;3
100490204;Burdur;1
100410766;Uşak;1
100410766;Bilecik;2
100410766;Mersin;1
100410766;Ankara;10
100410766;Eskişehir;1
100410766;Konya;14
100410766;Muş;1
100410766;Afyonkarahisar;53
100410766;Isparta;1
100410766;İstanbul;3
100410766;Burdur;1
100410766;Van;1
100410766;Tekirdağ;1
100410766;Çanakkale;1
100410766;Balıkesir;2
100410766;Şanlıurfa;2
100410766;Bitlis;1
100410766;Yozgat;1
100410766;Antalya;1
100410766;Kütahya;1
100410766;Ağrı;1
100410766;Kocaeli;1
100410766;İzmir;1
100410766;Manisa;3
100410766;Ardahan;1
100410766;Bursa;4
100410766;Denizli;3
100430522;Osmaniye;2
100430522;Kocaeli;1
100430522;Antalya;11
100430522;Kırıkkale;1
100430522;Afyonkarahisar;27
100430522;İstanbul;1
100430522;Adana;1
100430522;Burdur;4
100430522;Yalova;1
100430522;Denizli;6
100430522;Karaman;1
100430522;İzmir;3
100430522;Ankara;4
100430522;Gaziantep;1
100430522;Isparta;2
100430522;Elazığ;1
100430522;Kütahya;3
100430522;Aydın;1
100430522;Eskişehir;2
100430522;Bursa;2
100430522;Amasya;1
100430522;Konya;12
100430522;Uşak;1
100430522;Şanlıurfa;2
100430522;Bilecik;1
100430522;Bitlis;1
100410696;Uşak;1
100410696;Afyonkarahisar;3
100410696;Muğla;2
100410696;Samsun;1
100410696;Eskişehir;2
100410696;Kahramanmaraş;2
100410696;Kocaeli;1
100410696;Mersin;2
100410696;Konya;1
100410696;Kütahya;2
100410696;Ankara;4
100410696;Çorum;1
100410696;Aydın;3
100410696;İstanbul;2
100410696;Tekirdağ;1
100410696;Antalya;4
100410633;Antalya;2
100410633;Balıkesir;2
100410633;İstanbul;2
100410633;Manisa;3
100410633;Uşak;1
100410633;Muğla;1
100410633;Afyonkarahisar;3
100410633;Adana;2
100410633;Adıyaman;1
100410633;Ardahan;1
100410633;Bursa;2
100410633;Aydın;1
100410633;Zonguldak;3
100410633;Yozgat;1
100410633;İzmir;2
100410633;Karaman;1
100410633;Ankara;3
100410633;Kars;1
100410633;Sinop;1
100410633;Denizli;1
100410633;Sivas;2
100410633;Konya;3
100410633;Kocaeli;6
100410633;Edirne;1
100410633;Kütahya;1
100410218;Kütahya;1
100410218;İzmir;1
100410218;Antalya;1
100410536;Afyonkarahisar;1
100410536;Gümüşhane;1
100410624;Afyonkarahisar;9
100410624;Kocaeli;1
100410624;Adana;1
100410493;İstanbul;2
100410493;Ankara;1
100410493;İzmir;1
100410493;Kütahya;1
100410236;Afyonkarahisar;3
100410236;Konya;1
100490191;Balıkesir;1
100490191;Batman;1
100490191;Konya;3
100490191;Karaman;1
100490191;Isparta;1
100490191;Bursa;2
100490191;Amasya;1
100490191;Van;1
100490191;Kayseri;3
100490191;Şanlıurfa;1
100490191;Afyonkarahisar;1
100490191;Bartın;1
100490191;Aydın;1
100490191;Kars;1
100490191;Iğdır;1
100490191;Adana;5
100490191;Adıyaman;1
100490191;Ankara;4
100490191;Ağrı;2
100490191;Mersin;4
100490191;Gaziantep;2
100490191;Osmaniye;2
100490191;Bitlis;1
100490191;Kütahya;1
100490191;Kahramanmaraş;1
100490191;Antalya;4
100490191;Manisa;2
100490191;İzmir;2
100490191;Niğde;1
100410987;Aksaray;2
100410987;Ağrı;1
100410987;Şırnak;1
100410987;Sakarya;1
100410987;Hatay;2
100410987;Bursa;3
100410987;Antalya;4
100410987;Şanlıurfa;2
100410987;Mersin;1
100410987;Adana;1
100410987;Aydın;1
100410987;Giresun;2
100410987;Konya;1
100410987;Kütahya;2
100410987;Gaziantep;1
